fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,full_fips,coastalCounty,ALLCoastalCounty
06,055,561740,J,16,J,157,H,713,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56179,J,29,G,528,G,2064,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,561790,J,29,G,528,G,2064,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,5619,H,125,H,2268,H,10023,18,12,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56191,H,103,H,1926,H,8192,8,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,561910,H,103,H,1926,H,8192,8,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56192,J,17,J,262,H,1362,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,561920,J,17,J,262,H,1362,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56199,J,5,G,80,G,469,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,561990,J,5,G,80,G,469,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,562,H,309,H,4494,H,20728,14,NA,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,5621,J,201,J,3205,J,14596,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56211,J,201,J,3205,J,14596,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,562111,J,195,J,3170,J,14441,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,5629,G,59,G,883,H,4078,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,56299,G,59,G,883,H,4078,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,562991,G,59,G,883,H,4078,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61,H,1521,H,14115,H,59413,58,24,11,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611,H,1521,H,14115,H,59413,58,24,11,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6111,G,564,G,6773,G,28158,13,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61111,G,564,G,6773,G,28158,13,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611110,G,564,G,6773,G,28158,13,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6114,G,12,G,166,G,650,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61143,G,12,G,166,G,650,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611430,G,12,G,166,G,650,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6115,H,23,J,183,J,786,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61151,H,23,J,183,J,786,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6116,H,237,H,1488,H,6274,29,12,6,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61161,H,93,G,719,G,2970,10,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611610,H,93,G,719,G,2970,10,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61162,H,26,H,77,H,576,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611620,H,26,H,77,H,576,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61169,J,118,J,692,J,2728,11,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611691,H,45,H,77,G,352,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611699,J,60,J,496,J,1971,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6117,J,86,J,1823,J,7747,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,61171,J,86,J,1823,J,7747,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,611710,J,86,J,1823,J,7747,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62,G,11490,G,212655,G,882061,470,243,96,62,41,12,12,NA,NA,3,NA,NA,NA,NA,06055,0,0
06,055,621,G,3410,G,72730,G,304066,313,175,69,39,21,NA,7,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6211,G,594,G,24050,G,102334,92,64,16,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62111,G,594,G,24050,G,102334,92,64,16,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621111,G,424,G,14427,G,63247,89,63,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621112,J,170,J,9623,J,39087,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6212,G,597,G,8920,G,39537,81,28,31,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62121,G,597,G,8920,G,39537,81,28,31,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621210,G,597,G,8920,G,39537,81,28,31,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6213,G,614,G,6047,G,27012,79,55,14,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62131,J,34,G,341,G,1353,16,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621310,J,34,G,341,G,1353,16,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62132,G,47,G,547,G,2447,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621320,G,47,G,547,G,2447,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62133,G,386,G,2739,G,12794,15,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621330,G,386,G,2739,G,12794,15,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62134,G,100,G,1468,G,6109,16,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621340,G,100,G,1468,G,6109,16,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62139,H,47,H,952,H,4309,25,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621391,J,9,J,259,J,1211,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621399,J,38,G,693,G,3098,21,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6214,H,738,H,17421,H,74581,25,6,5,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62142,J,64,J,962,J,4083,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621420,J,64,J,962,J,4083,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62149,J,663,J,16267,J,69691,21,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621491,J,247,J,7891,J,31279,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621492,G,64,G,1148,G,4521,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621498,J,335,J,7085,J,33075,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6215,H,61,H,1467,G,5756,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62151,H,61,H,1467,G,5756,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621511,J,57,H,1241,H,4433,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6216,J,317,H,4483,H,19160,12,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62161,J,317,H,4483,H,19160,12,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621610,J,317,H,4483,H,19160,12,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6219,J,489,J,10342,J,35686,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62191,J,477,J,10084,J,34819,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621910,J,477,J,10084,J,34819,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62199,G,12,H,258,H,867,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,621999,J,10,H,146,H,500,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,622,H,4888,H,104294,H,426134,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,06055,0,0
06,055,623,H,1430,H,16234,H,67021,44,18,6,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6231,J,602,H,6787,H,26811,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62311,J,602,H,6787,H,26811,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,623110,J,602,H,6787,H,26811,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6232,J,162,H,2280,H,8459,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62321,G,41,H,462,H,2044,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,623210,G,41,H,462,H,2044,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62322,J,121,H,1818,J,6415,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,623220,J,121,H,1818,J,6415,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6233,H,663,H,7160,H,31724,20,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62331,H,663,H,7160,H,31724,20,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,623312,G,333,G,3225,G,14329,19,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624,G,1762,G,19397,G,84840,110,50,21,19,11,6,3,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6241,G,1361,G,15789,G,69713,53,22,7,7,8,6,3,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62411,G,241,G,2451,G,10728,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624110,G,241,G,2451,G,10728,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62412,G,933,G,10784,G,47871,26,9,4,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624120,G,933,G,10784,G,47871,26,9,4,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62419,G,187,G,2554,G,11114,17,7,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624190,G,187,G,2554,G,11114,17,7,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6242,J,77,H,861,H,3546,12,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62421,J,15,J,101,H,520,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624210,J,15,J,101,H,520,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62422,H,55,H,664,H,2611,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624229,H,23,G,277,G,1114,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,6244,G,277,G,2476,G,10338,43,21,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,62441,G,277,G,2476,G,10338,43,21,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,624410,G,277,G,2476,G,10338,43,21,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71,G,1043,G,8606,G,37893,78,37,15,11,8,6,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,711,G,58,H,975,H,4224,19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7111,J,11,J,41,J,156,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7113,G,36,H,779,H,3415,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71132,G,17,H,239,G,797,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,711320,G,17,H,239,G,797,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7115,G,7,J,97,J,373,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71151,G,7,J,97,J,373,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,711510,G,7,J,97,J,373,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,712,G,59,G,430,G,1967,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7121,G,59,G,430,G,1967,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71211,J,35,J,261,J,1168,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,712110,J,35,J,261,J,1168,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71219,J,24,J,169,J,799,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,712190,J,24,J,169,J,799,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,713,G,926,G,7201,G,31702,52,18,11,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7132,G,201,G,1876,G,8138,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7139,G,719,H,5300,H,23476,48,17,10,10,6,5,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71391,H,267,H,2317,H,11256,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,713910,H,267,H,2317,H,11256,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71394,G,372,G,2193,G,8802,29,11,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,713940,G,372,G,2193,G,8802,29,11,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,71399,G,37,G,395,G,1616,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,713990,G,37,G,395,G,1616,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72,G,12530,G,126406,G,543658,437,105,74,85,107,46,14,5,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,721,G,4688,G,57193,G,234653,92,21,20,16,15,7,7,5,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7211,G,4660,G,56885,G,233065,86,17,19,15,15,7,7,5,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72111,G,4596,G,56468,G,231164,68,7,11,15,15,7,7,5,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,721110,G,4596,G,56468,G,231164,68,7,11,15,15,7,7,5,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72119,G,64,G,417,G,1901,18,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,721191,H,58,G,390,G,1718,14,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,721199,J,6,H,27,H,183,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7212,J,27,J,301,J,1543,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72121,J,27,J,301,J,1543,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,721214,J,26,J,290,J,1486,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722,G,7842,G,69213,G,309005,345,84,54,69,92,39,7,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7223,G,299,G,2033,G,11728,42,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72231,J,27,H,284,H,1039,8,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722310,J,27,H,284,H,1039,8,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72232,G,249,G,1601,G,10034,25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722320,G,249,G,1601,G,10034,25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72233,G,23,G,148,G,655,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722330,G,23,G,148,G,655,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7224,H,260,G,2221,G,11267,23,7,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72241,H,260,G,2221,G,11267,23,7,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722410,H,260,G,2221,G,11267,23,7,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,7225,G,7283,G,64959,G,286010,280,47,42,61,86,37,7,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,72251,G,7283,G,64959,G,286010,280,47,42,61,86,37,7,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722511,G,4794,G,47643,G,210657,145,20,21,20,48,29,7,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722513,G,1726,G,11982,G,53290,87,18,17,19,27,6,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,722515,G,763,G,5334,G,22063,48,9,4,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81,G,1760,G,19479,G,83019,302,188,60,42,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811,G,440,G,5776,G,24981,79,45,20,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8111,G,362,G,4517,G,19780,63,36,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81111,H,135,G,1726,G,7251,37,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811111,H,128,G,1663,G,7038,35,24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81112,G,116,G,1983,G,8377,13,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811121,G,116,G,1983,G,8377,13,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81119,G,111,G,808,G,4152,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811192,G,83,G,517,G,2914,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811198,G,5,H,52,H,228,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8112,H,30,H,515,H,2126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81121,H,30,H,515,H,2126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811212,H,30,H,515,H,2126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8113,G,22,H,477,H,1953,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81131,G,22,H,477,H,1953,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811310,G,22,H,477,H,1953,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8114,J,26,G,267,G,1122,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81142,H,24,G,256,G,1021,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,811420,H,24,G,256,G,1021,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812,G,742,G,6155,G,25394,113,71,20,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8121,G,367,G,2529,G,10104,69,39,16,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81211,G,206,G,1325,G,5342,47,30,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812112,J,74,G,547,G,2510,20,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812113,G,129,G,755,G,2730,26,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81219,G,161,G,1204,G,4762,22,9,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812199,G,161,G,1204,G,4762,22,9,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8122,G,20,H,231,H,970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8123,H,226,H,2423,H,10127,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81232,H,61,G,532,G,2352,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812320,H,61,G,532,G,2352,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8129,H,129,G,972,G,4193,29,24,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81291,G,70,G,608,G,2484,15,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812910,G,70,G,608,G,2484,15,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81293,J,38,J,244,J,1023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812930,J,38,J,244,J,1023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81299,J,21,G,120,G,686,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,812990,J,21,G,120,G,686,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813,H,578,G,7548,G,32644,110,72,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8131,H,238,G,1830,G,7412,40,23,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81311,H,238,G,1830,G,7412,40,23,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813110,H,238,G,1830,G,7412,40,23,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8132,J,58,H,1369,H,5826,12,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81321,J,58,H,1369,H,5826,12,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813211,J,29,H,408,H,1794,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813219,J,17,J,359,J,1354,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8133,G,100,G,1356,G,6293,16,6,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,81331,G,100,G,1356,G,6293,16,6,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813311,G,17,G,351,G,1280,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813312,G,67,G,713,G,3431,8,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,813319,J,16,J,292,J,1582,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
06,055,8134,J,63,H,520,H,2257,17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06055,0,0
