ZIP,shore,FIPS,LDB,nonp,State,State_FIPS
53403,1,55101,1,0,WI,55
54141,1,55083,1,0,WI,55
54143,1,55075,1,0,WI,55
54153,1,55083,1,0,WI,55
54157,1,55075,1,0,WI,55
54173,1,55009,1,0,WI,55
54201,1,55061,1,0,WI,55
54202,1,55029,1,0,WI,55
54204,1,55029,1,0,WI,55
54205,1,55061,1,0,WI,55
54209,1,55029,1,0,WI,55
54210,1,55029,1,0,WI,55
54211,1,55029,1,0,WI,55
54212,1,55029,1,0,WI,55
54213,1,55029,1,0,WI,55
54216,1,55061,1,0,WI,55
54217,1,55061,1,0,WI,55
54220,1,55071,1,0,WI,55
54229,1,55009,1,0,WI,55
54234,1,55029,1,0,WI,55
54235,1,55029,1,0,WI,55
54241,1,55071,1,0,WI,55
54246,1,55029,1,0,WI,55
54302,1,55009,1,0,WI,55
54303,1,55009,1,0,WI,55
54311,1,55009,1,0,WI,55
54313,1,55009,1,0,WI,55
54540,0,26053,0,1,MI,26
54559,1,55051,1,0,WI,55
54806,1,55003,1,0,WI,55
54814,1,55007,1,0,WI,55
54820,1,55007,1,0,WI,55
54827,1,55007,1,0,WI,55
54844,1,55007,1,0,WI,55
54850,1,55003,1,0,WI,55
54854,1,55031,1,0,WI,55
54864,1,55031,1,0,WI,55
54865,1,55007,1,0,WI,55
54874,1,55031,1,0,WI,55
54880,1,55031,1,0,WI,55
54891,1,55007,1,0,WI,55
55601,1,27075,1,0,MN,27
55603,1,27075,1,0,MN,27
55604,1,27031,1,0,MN,27
55605,1,27031,1,0,MN,27
55606,1,27031,1,0,MN,27
55609,1,27075,1,0,MI,27
55612,1,27031,1,0,MN,27
55613,1,27031,1,0,MN,27
55614,1,27075,1,0,MN,27
55615,1,27031,1,0,MN,27
55616,1,27075,1,0,MN,27
55802,1,27137,1,0,MN,27
55804,1,27137,1,0,MN,27
55805,1,27137,1,0,MN,27
55806,1,27137,1,0,MN,27
55807,1,27137,1,0,MN,27
55808,1,27137,1,0,MN,27
55811,1,27137,1,0,MN,27
55812,1,27137,1,0,MN,27
60022,1,17031,1,0,IL,17
60035,1,17097,1,0,IL,17
60040,1,17097,1,0,IL,17
60043,1,17031,1,0,IL,17
60044,1,17097,1,0,IL,17
60045,1,17097,1,0,IL,17
60064,1,17097,1,0,IL,17
60085,1,17097,1,0,IL,17
60087,1,17097,1,0,IL,17
60088,1,17097,1,0,IL,17
60091,1,17031,1,0,IL,17
60093,1,17031,1,0,IL,17
60096,1,17097,1,0,IL,17
60099,1,17097,1,0,IL,17
60201,1,17031,1,0,IL,17
60202,1,17031,1,0,IL,17
60208,1,17031,1,0,IL,17
60601,1,17031,1,0,IL,17
60604,1,17031,1,0,IL,17
60605,1,17031,1,0,IL,17
60610,1,17031,1,0,IL,17
60611,1,17031,1,0,IL,17
60613,1,17031,1,0,IL,17
60614,1,17031,1,0,IL,17
60615,1,17031,1,0,IL,17
60616,1,17031,1,0,IL,17
60617,1,17031,1,0,IL,17
60626,1,17031,1,0,IL,17
60637,1,17031,1,0,IL,17
60640,1,17031,1,0,IL,17
60649,1,17031,1,0,IL,17
60653,1,17031,1,0,IL,17
60657,1,17031,1,0,IL,17
60660,1,17031,1,0,IL,17
70002,1,22051,1,0,LA,22
70003,1,22051,1,0,LA,22
70005,1,22051,1,0,LA,22
70006,1,22051,1,0,LA,22
70032,1,22087,1,0,LA,22
70036,1,22051,1,0,LA,22
70037,1,22075,1,0,LA,22
70038,1,22075,1,0,LA,22
70040,1,22075,1,0,LA,22
70041,1,22075,1,0,LA,22
70043,1,22087,1,0,LA,22
70050,1,22075,1,0,LA,22
70053,1,22051,1,0,LA,22
70058,1,22051,1,0,LA,22
70062,1,22051,1,0,LA,22
70065,1,22051,1,0,LA,22
70067,1,22051,1,0,LA,22
70072,1,22051,1,0,LA,22
70075,1,22087,1,0,LA,22
70082,1,22075,1,0,LA,22
70083,1,22075,1,0,LA,22
70085,1,22087,1,0,LA,22
70091,1,22075,1,0,LA,22
70092,1,22087,1,0,LA,22
70094,1,22051,1,0,LA,22
70114,1,22071,1,0,LA,22
70115,1,22071,1,0,LA,22
70116,1,22071,1,0,LA,22
70117,1,22071,1,0,LA,22
70118,1,22071,1,0,LA,22
70121,1,22051,1,0,LA,22
70122,1,22071,1,0,LA,22
70123,1,22051,1,0,LA,22
70124,1,22071,1,0,LA,22
70126,1,22071,1,0,LA,22
70127,1,22071,1,0,LA,22
70128,1,22071,1,0,LA,22
70129,1,22071,1,0,LA,22
70130,1,22071,1,0,LA,22
70131,1,22071,1,0,LA,22
70148,1,22071,1,0,LA,22
70342,1,22101,1,0,LA,22
70343,1,22057,1,0,LA,22
70344,1,22109,1,0,LA,22
70345,1,22057,1,0,LA,22
70353,1,22109,1,0,LA,22
70354,1,22057,1,0,LA,22
70356,1,22109,1,0,LA,22
70357,1,22057,1,0,LA,22
70358,1,22051,1,0,LA,22
70360,1,22109,1,0,LA,22
70363,1,22109,1,0,LA,22
70364,1,22057,1,0,LA,22
70374,1,22057,1,0,LA,22
70377,1,22109,1,0,LA,22
70380,1,22101,1,0,LA,22
70392,1,22101,1,0,LA,22
70397,1,22109,1,0,LA,22
70461,1,22103,1,0,LA,22
70510,1,22113,1,0,LA,22
70513,1,22045,1,0,LA,22
70528,1,22045,1,0,LA,22
70533,1,22113,1,0,LA,22
70538,1,22101,1,0,LA,22
70548,1,22113,1,0,LA,22
70560,1,22045,1,0,LA,22
70631,1,22023,1,0,LA,22
70632,1,22023,1,0,LA,22
70643,1,22023,1,0,LA,22
77015,1,48201,1,0,TX,48
77414,1,48321,1,0,TX,48
77422,1,48039,1,0,TX,48
77428,1,48321,1,0,TX,48
77440,1,48321,1,0,TX,48
77456,1,48321,1,0,TX,48
77457,1,48321,1,0,TX,48
77465,1,48321,1,0,TX,48
77483,1,48321,1,0,TX,48
77506,1,48201,1,0,TX,48
77514,1,48071,1,0,TX,48
77518,1,48167,1,0,TX,48
77520,1,48201,1,0,TX,48
77523,1,48071,1,0,TX,48
77530,1,48201,1,0,TX,48
77534,1,48039,1,0,TX,48
77539,1,48167,1,0,TX,48
77541,1,48039,1,0,TX,48
77550,1,48167,1,0,TX,48
77551,1,48167,1,0,TX,48
77554,1,48167,1,0,TX,48
77563,1,48167,1,0,TX,48
77565,1,48167,1,0,TX,48
77568,1,48167,1,0,TX,48
77571,1,48201,1,0,TX,48
77577,1,48039,1,0,TX,48
77586,1,48201,1,0,TX,48
77590,1,48167,1,0,TX,48
77591,1,48167,1,0,TX,48
77597,1,48071,1,0,TX,48
77617,1,48167,1,0,TX,48
77623,1,48167,1,0,TX,48
77640,1,48245,1,0,TX,48
77642,1,48245,1,0,TX,48
77650,1,48167,1,0,TX,48
77655,1,48245,1,0,TX,48
77950,1,48007,1,0,TX,48
77951,1,48469,1,0,TX,48
77971,1,48239,1,0,TX,48
77978,1,48057,1,0,TX,48
77979,1,48057,1,0,TX,48
77982,1,48057,1,0,TX,48
77983,1,48057,1,0,TX,48
77990,1,48057,1,0,TX,48
78336,1,48409,1,0,TX,48
78338,1,48261,1,0,TX,48
78340,1,48391,1,0,TX,48
78358,1,48007,1,0,TX,48
78362,1,48409,1,0,TX,48
78363,1,48273,1,0,TX,48
78370,1,48409,1,0,TX,48
78373,1,48355,1,0,TX,48
78374,1,48409,1,0,TX,48
78377,1,48391,1,0,TX,48
78379,1,48273,1,0,TX,48
78382,1,48007,1,0,TX,48
78385,1,48261,1,0,TX,48
78390,1,48409,1,0,TX,48
78393,1,48391,1,0,TX,48
78401,1,48355,1,0,TX,48
78402,1,48355,1,0,TX,48
78404,1,48355,1,0,TX,48
78407,1,48355,1,0,TX,48
78408,1,48355,1,0,TX,48
78409,1,48355,1,0,TX,48
78411,1,48355,1,0,TX,48
78412,1,48355,1,0,TX,48
78414,1,48355,1,0,TX,48
78418,1,48355,1,0,TX,48
78419,1,48355,1,0,TX,48
78521,1,48061,1,0,TX,48
78566,1,48061,1,0,TX,48
78578,1,48061,1,0,TX,48
78580,1,48489,1,0,TX,48
78583,1,48061,1,0,TX,48
78590,1,48489,1,0,TX,48
78597,1,48061,1,0,TX,48
78598,1,48489,1,0,TX,48
90245,1,6037,1,0,CA,6
90254,1,6037,1,0,CA,6
90263,1,6037,1,0,CA,6
90265,1,6037,1,0,CA,6
90266,1,6037,1,0,CA,6
90272,1,6037,1,0,CA,6
90274,1,6037,1,0,CA,6
90275,1,6037,1,0,CA,6
90277,1,6037,1,0,CA,6
90291,1,6037,1,0,CA,6
90292,1,6037,1,0,CA,6
90293,1,6037,1,0,CA,6
90401,1,6037,1,0,CA,6
90402,1,6037,1,0,CA,6
90403,1,6037,1,0,CA,6
90405,1,6037,1,0,CA,6
90704,1,6037,1,0,CA,6
90731,1,6037,1,0,CA,6
90732,1,6037,1,0,CA,6
90740,1,6037,1,0,CA,6
90742,1,6059,1,0,CA,6
90743,1,6059,1,0,CA,6
90744,1,6037,1,0,CA,6
90802,1,6037,1,0,CA,6
90803,1,6037,1,0,CA,6
90806,1,6037,1,0,CA,6
90810,1,6037,1,0,CA,6
90813,1,6037,1,0,CA,6
91910,1,6073,1,0,CA,6
91911,1,6073,1,0,CA,6
91932,1,6073,1,0,CA,6
91950,1,6073,1,0,CA,6
92007,1,6073,1,0,CA,6
92008,1,6073,1,0,CA,6
92009,1,6073,1,0,CA,6
92011,1,6073,1,0,CA,6
92014,1,6073,1,0,CA,6
92024,1,6073,1,0,CA,6
92037,1,6073,1,0,CA,6
92054,1,6073,1,0,CA,6
92055,1,6073,1,0,CA,6
92058,1,6073,1,0,CA,6
92075,1,6073,1,0,CA,6
92101,1,6073,1,0,CA,6
92103,1,6073,1,0,CA,6
92106,1,6073,1,0,CA,6
92107,1,6073,1,0,CA,6
92108,1,6073,1,0,CA,6
92109,1,6073,1,0,CA,6
92110,1,6073,1,0,CA,6
92113,1,6073,1,0,CA,6
92117,1,6073,1,0,CA,6
92118,1,6073,1,0,CA,6
92121,1,6073,1,0,CA,6
92130,1,6073,1,0,CA,6
92132,1,6073,1,0,CA,6
92135,1,6073,1,0,CA,6
92136,1,6073,1,0,CA,6
92140,1,6073,1,0,CA,6
92147,1,6073,1,0,CA,6
92154,1,6073,1,0,CA,6
92155,1,6073,1,0,CA,6
92624,1,6059,1,0,CA,6
92625,1,6059,1,0,CA,6
92626,1,6059,1,0,CA,6
92627,1,6059,1,0,CA,6
92629,1,6059,1,0,CA,6
92646,1,6059,1,0,CA,6
92648,1,6059,1,0,CA,6
92649,1,6059,1,0,CA,6
92651,1,6059,1,0,CA,6
92657,1,6059,1,0,CA,6
92660,1,6059,1,0,CA,6
92661,1,6059,1,0,CA,6
92662,1,6059,1,0,CA,6
92663,1,6059,1,0,CA,6
92672,1,6059,1,0,CA,6
92673,1,6059,1,0,CA,6
92675,1,6059,1,0,CA,6
92677,1,6059,1,0,CA,6
93001,1,6111,1,0,CA,6
93003,1,6111,1,0,CA,6
93013,1,6083,1,0,CA,6
93030,1,6111,1,0,CA,6
93033,1,6111,1,0,CA,6
93035,1,6111,1,0,CA,6
93036,1,6111,1,0,CA,6
93041,1,6111,1,0,CA,6
93042,1,6111,1,0,CA,6
93043,1,6111,1,0,CA,6
93067,1,6083,1,0,CA,6
93101,1,6083,1,0,CA,6
93103,1,6083,1,0,CA,6
93106,1,6083,1,0,CA,6
93108,1,6083,1,0,CA,6
93109,1,6083,1,0,CA,6
93110,1,6083,1,0,CA,6
93111,1,6083,1,0,CA,6
93117,1,6083,1,0,CA,6
93402,1,6079,1,0,CA,6
93405,1,6079,1,0,CA,6
93420,1,6079,1,0,CA,6
93424,1,6079,1,0,CA,6
93428,1,6079,1,0,CA,6
93429,1,6083,1,0,CA,6
93430,1,6079,1,0,CA,6
93433,1,6079,1,0,CA,6
93434,1,6083,1,0,CA,6
93436,1,6083,1,0,CA,6
93437,1,6083,1,0,CA,6
93442,1,6079,1,0,CA,6
93444,1,6079,1,0,CA,6
93445,1,6079,1,0,CA,6
93449,1,6079,1,0,CA,6
93452,1,6079,1,0,CA,6
93455,1,6083,1,0,CA,6
93908,1,6053,1,0,CA,6
93920,1,6053,1,0,CA,6
93921,1,6053,1,0,CA,6
93923,1,6053,1,0,CA,6
93933,1,6053,1,0,CA,6
93940,1,6053,1,0,CA,6
93943,1,6053,1,0,CA,6
93950,1,6053,1,0,CA,6
93953,1,6053,1,0,CA,6
93955,1,6053,1,0,CA,6
94002,1,6081,1,0,CA,6
94005,1,6081,1,0,CA,6
94010,1,6081,1,0,CA,6
94015,1,6081,1,0,CA,6
94018,1,6081,1,0,CA,6
94019,1,6081,1,0,CA,6
94025,1,6081,1,0,CA,6
94030,1,6081,1,0,CA,6
94037,1,6081,1,0,CA,6
94038,1,6081,1,0,CA,6
94043,1,6085,1,0,CA,6
94044,1,6081,1,0,CA,6
94060,1,6081,1,0,CA,6
94062,1,6081,1,0,CA,6
94063,1,6081,1,0,CA,6
94065,1,6081,1,0,CA,6
94070,1,6081,1,0,CA,6
94074,1,6081,1,0,CA,6
94080,1,6081,1,0,CA,6
94089,1,6085,1,0,CA,6
94102,1,6075,1,0,CA,6
94103,1,6075,1,0,CA,6
94104,1,6075,1,0,CA,6
94105,1,6075,1,0,CA,6
94107,1,6075,1,0,CA,6
94108,1,6075,1,0,CA,6
94109,1,6075,1,0,CA,6
94111,1,6075,1,0,CA,6
94116,1,6075,1,0,CA,6
94117,1,6075,1,0,CA,6
94121,1,6075,1,0,CA,6
94122,1,6075,1,0,CA,6
94123,1,6075,1,0,CA,6
94124,1,6075,1,0,CA,6
94127,1,6075,1,0,CA,6
94128,1,6081,1,0,CA,6
94129,1,6075,1,0,CA,6
94130,1,6075,1,0,CA,6
94131,1,6075,1,0,CA,6
94132,1,6075,1,0,CA,6
94133,1,6075,1,0,CA,6
94134,1,6075,1,0,CA,6
94158,1,6075,1,0,CA,6
94188,1,6075,1,0,CA,6
94303,1,6085,1,0,CA,6
94401,1,6081,1,0,CA,6
94402,1,6081,1,0,CA,6
94403,1,6081,1,0,CA,6
94404,1,6081,1,0,CA,6
94501,1,6001,1,0,CA,6
94502,1,6001,1,0,CA,6
94509,1,6013,1,0,CA,6
94510,1,6095,1,0,CA,6
94520,1,6013,1,0,CA,6
94525,1,6013,1,0,CA,6
94536,1,6001,1,0,CA,6
94538,1,6001,1,0,CA,6
94541,1,6001,1,0,CA,6
94545,1,6001,1,0,CA,6
94547,1,6013,1,0,CA,6
94553,1,6013,1,0,CA,6
94555,1,6001,1,0,CA,6
94560,1,6001,1,0,CA,6
94561,1,6013,1,0,CA,6
94564,1,6013,1,0,CA,6
94565,1,6013,1,0,CA,6
94569,1,6013,1,0,CA,6
94571,1,6095,1,0,CA,6
94572,1,6013,1,0,CA,6
94577,1,6001,1,0,CA,6
94579,1,6001,1,0,CA,6
94580,1,6001,1,0,CA,6
94585,1,6095,1,0,CA,6
94587,1,6001,1,0,CA,6
94589,1,6095,1,0,CA,6
94590,1,6095,1,0,CA,6
94591,1,6095,1,0,CA,6
94592,1,6095,1,0,CA,6
94601,1,6001,1,0,CA,6
94603,1,6001,1,0,CA,6
94606,1,6001,1,0,CA,6
94607,1,6001,1,0,CA,6
94608,1,6001,1,0,CA,6
94612,1,6001,1,0,CA,6
94621,1,6001,1,0,CA,6
94706,1,6001,1,0,CA,6
94710,1,6001,1,0,CA,6
94801,1,6013,1,0,CA,6
94804,1,6013,1,0,CA,6
94806,1,6013,1,0,CA,6
94901,1,6041,1,0,CA,6
94903,1,6041,1,0,CA,6
94904,1,6041,1,0,CA,6
94920,1,6041,1,0,CA,6
94923,1,6097,1,0,CA,6
94924,1,6041,1,0,CA,6
94925,1,6041,1,0,CA,6
94929,1,6041,1,0,CA,6
94937,1,6041,1,0,CA,6
94939,1,6041,1,0,CA,6
94940,1,6041,1,0,CA,6
94941,1,6041,1,0,CA,6
94945,1,6041,1,0,CA,6
94949,1,6041,1,0,CA,6
94952,1,6041,1,0,CA,6
94954,1,6097,1,0,CA,6
94956,1,6041,1,0,CA,6
94964,1,6041,1,0,CA,6
94965,1,6041,1,0,CA,6
94970,1,6041,1,0,CA,6
94971,1,6041,1,0,CA,6
94972,1,6041,1,0,CA,6
95002,1,6085,1,0,CA,6
95003,1,6087,1,0,CA,6
95010,1,6087,1,0,CA,6
95012,1,6053,1,0,CA,6
95017,1,6087,1,0,CA,6
95039,1,6053,1,0,CA,6
95054,1,6085,1,0,CA,6
95060,1,6087,1,0,CA,6
95062,1,6087,1,0,CA,6
95064,1,6087,1,0,CA,6
95076,1,6087,1,0,CA,6
95134,1,6085,1,0,CA,6
95410,1,6045,1,0,CA,6
95412,1,6097,1,0,CA,6
95420,1,6045,1,0,CA,6
95421,1,6097,1,0,CA,6
95432,1,6045,1,0,CA,6
95437,1,6045,1,0,CA,6
95445,1,6045,1,0,CA,6
95450,1,6097,1,0,CA,6
95456,1,6045,1,0,CA,6
95459,1,6045,1,0,CA,6
95460,1,6045,1,0,CA,6
95465,1,6097,1,0,CA,6
95468,1,6045,1,0,CA,6
95476,1,6097,1,0,CA,6
95488,1,6045,1,0,CA,6
95497,1,6097,1,0,CA,6
95501,1,6023,1,0,CA,6
95503,1,6023,1,0,CA,6
95519,1,6023,1,0,CA,6
95521,1,6023,1,0,CA,6
95524,1,6023,1,0,CA,6
95531,1,6015,1,0,CA,6
95536,1,6023,1,0,CA,6
95537,1,6023,1,0,CA,6
95545,1,6023,1,0,CA,6
95548,1,6015,1,0,CA,6
95551,1,6023,1,0,CA,6
95555,1,6023,1,0,CA,6
95558,1,6023,1,0,CA,6
95564,1,6023,1,0,CA,6
95567,1,6015,1,0,CA,6
95570,1,6023,1,0,CA,6
95589,1,6023,1,0,CA,6
96701,1,15003,1,0,HI,15
96703,1,15007,1,0,HI,15
96704,1,15001,1,0,HI,15
96705,1,15007,1,0,HI,15
96706,1,15003,1,0,HI,15
96707,1,15003,1,0,HI,15
96708,1,15009,1,0,HI,15
96710,1,15001,1,0,HI,15
96712,1,15003,1,0,HI,15
96713,1,15009,1,0,HI,15
96714,1,15007,1,0,HI,15
96716,1,15007,1,0,HI,15
96717,1,15003,1,0,HI,15
96719,1,15001,1,0,HI,15
96720,1,15001,1,0,HI,15
96722,1,15007,1,0,HI,15
96725,1,15001,1,0,HI,15
96726,1,15001,1,0,HI,15
96727,1,15001,1,0,HI,15
96728,1,15001,1,0,HI,15
96729,1,15009,1,0,HI,15
96730,1,15003,1,0,HI,15
96731,1,15003,1,0,HI,15
96732,1,15009,1,0,HI,15
96734,1,15003,1,0,HI,15
96737,1,15001,1,0,HI,15
96738,1,15001,1,0,HI,15
96740,1,15001,1,0,HI,15
96741,1,15007,1,0,HI,15
96742,1,15005,1,0,HI,15
96743,1,15001,1,0,HI,15
96744,1,15003,1,0,HI,15
96746,1,15007,1,0,HI,15
96747,1,15007,1,0,HI,15
96748,1,15009,1,0,HI,15
96749,1,15001,1,0,HI,15
96750,1,15001,1,0,HI,15
96751,1,15007,1,0,HI,15
96752,1,15007,1,0,HI,15
96753,1,15009,1,0,HI,15
96754,1,15007,1,0,HI,15
96755,1,15001,1,0,HI,15
96756,1,15007,1,0,HI,15
96757,1,15009,1,0,HI,15
96761,1,15009,1,0,HI,15
96762,1,15003,1,0,HI,15
96763,1,15009,1,0,HI,15
96764,1,15001,1,0,HI,15
96766,1,15007,1,0,HI,15
96768,1,15009,1,0,HI,15
96769,1,15007,1,0,HI,15
96770,1,15009,1,0,HI,15
96772,1,15001,1,0,HI,15
96773,1,15001,1,0,HI,15
96774,1,15001,1,0,HI,15
96776,1,15001,1,0,HI,15
96777,1,15001,1,0,HI,15
96778,1,15001,1,0,HI,15
96779,1,15009,1,0,HI,15
96780,1,15001,1,0,HI,15
96781,1,15001,1,0,HI,15
96782,1,15003,1,0,HI,15
96783,1,15001,1,0,HI,15
96790,1,15009,1,0,HI,15
96791,1,15003,1,0,HI,15
96792,1,15003,1,0,HI,15
96793,1,15009,1,0,HI,15
96795,1,15003,1,0,HI,15
96796,1,15007,1,0,HI,15
96797,1,15003,1,0,HI,15
96799,1,60010,1,0,AS,60
96813,1,15003,1,0,HI,15
96814,1,15003,1,0,HI,15
96815,1,15003,1,0,HI,15
96816,1,15003,1,0,HI,15
96817,1,15003,1,0,HI,15
96818,1,15003,1,0,HI,15
96819,1,15003,1,0,HI,15
96821,1,15003,1,0,HI,15
96825,1,15003,1,0,HI,15
96826,1,15003,1,0,HI,15
96853,1,15003,1,0,HI,15
96857,1,15003,1,0,HI,15
96860,1,15003,1,0,HI,15
96863,1,15003,1,0,HI,15
96910,1,66010,1,0,GU,66
96913,1,66010,1,0,GU,66
96915,1,66010,1,0,GU,66
96916,1,66010,1,0,GU,66
96917,1,66010,1,0,GU,66
96928,1,66010,1,0,GU,66
96929,1,66010,1,0,GU,66
96950,1,69110,1,0,MP,69
96951,1,69100,1,0,MP,69
96952,1,69120,1,0,MP,69
97014,1,41051,1,0,OR,41
97016,1,41009,1,0,OR,41
97018,1,41009,1,0,OR,41
97019,1,41051,1,0,OR,41
97024,1,41051,1,0,OR,41
97048,1,41009,1,0,OR,41
97051,1,41009,1,0,OR,41
97053,1,41009,1,0,OR,41
97054,1,41009,1,0,OR,41
97056,1,41009,1,0,OR,41
97060,1,41051,1,0,OR,41
97102,1,41007,1,0,OR,41
97103,1,41007,1,0,OR,41
97107,1,41057,1,0,OR,41
97110,1,41007,1,0,OR,41
97112,1,41057,1,0,OR,41
97118,1,41057,1,0,OR,41
97121,1,41007,1,0,OR,41
97130,1,41057,1,0,OR,41
97131,1,41057,1,0,OR,41
97134,1,41057,1,0,OR,41
97135,1,41057,1,0,OR,41
97136,1,41057,1,0,OR,41
97138,1,41007,1,0,OR,41
97141,1,41057,1,0,OR,41
97145,1,41007,1,0,OR,41
97146,1,41007,1,0,OR,41
97147,1,41057,1,0,OR,41
97149,1,41057,1,0,OR,41
97203,1,41051,1,0,OR,41
97211,1,41051,1,0,OR,41
97217,1,41051,1,0,OR,41
97218,1,41051,1,0,OR,41
97220,1,41051,1,0,OR,41
97230,1,41051,1,0,OR,41
97231,1,41009,1,0,OR,41
97341,1,41041,1,0,OR,41
97364,1,41041,1,0,OR,41
97365,1,41041,1,0,OR,41
97366,1,41041,1,0,OR,41
97367,1,41041,1,0,OR,41
97368,1,41057,1,0,OR,41
97369,1,41041,1,0,OR,41
97376,1,41041,1,0,OR,41
97388,1,41041,1,0,OR,41
97391,1,41041,1,0,OR,41
97394,1,41041,1,0,OR,41
97411,1,41011,1,0,OR,41
97415,1,41015,1,0,OR,41
97420,1,41011,1,0,OR,41
97423,1,41011,1,0,OR,41
97439,1,41039,1,0,OR,41
97441,1,41019,1,0,OR,41
97444,1,41015,1,0,OR,41
97449,1,41011,1,0,OR,41
97450,1,41015,1,0,OR,41
97459,1,41011,1,0,OR,41
97465,1,41015,1,0,OR,41
97467,1,41019,1,0,OR,41
97473,1,41019,1,0,OR,41
97476,1,41015,1,0,OR,41
97493,1,41039,1,0,OR,41
97498,1,41041,1,0,OR,41
98003,1,53033,1,0,WA,53
98020,1,53061,1,0,WA,53
98023,1,53033,1,0,WA,53
98026,1,53061,1,0,WA,53
98070,1,53033,1,0,WA,53
98101,1,53033,1,0,WA,53
98104,1,53033,1,0,WA,53
98106,1,53033,1,0,WA,53
98107,1,53033,1,0,WA,53
98110,1,53035,1,0,WA,53
98116,1,53033,1,0,WA,53
98117,1,53033,1,0,WA,53
98119,1,53033,1,0,WA,53
98121,1,53033,1,0,WA,53
98126,1,53033,1,0,WA,53
98134,1,53033,1,0,WA,53
98136,1,53033,1,0,WA,53
98146,1,53033,1,0,WA,53
98166,1,53033,1,0,WA,53
98177,1,53033,1,0,WA,53
98198,1,53033,1,0,WA,53
98199,1,53033,1,0,WA,53
98201,1,53061,1,0,WA,53
98203,1,53061,1,0,WA,53
98207,1,53061,1,0,WA,53
98221,1,53055,1,0,WA,53
98222,1,53055,1,0,WA,53
98225,1,53073,1,0,WA,53
98226,1,53073,1,0,WA,53
98229,1,53057,1,0,WA,53
98230,1,53073,1,0,WA,53
98232,1,53057,1,0,WA,53
98236,1,53029,1,0,WA,53
98239,1,53029,1,0,WA,53
98243,1,53055,1,0,WA,53
98245,1,53055,1,0,WA,53
98248,1,53073,1,0,WA,53
98249,1,53029,1,0,WA,53
98250,1,53055,1,0,WA,53
98253,1,53029,1,0,WA,53
98257,1,53057,1,0,WA,53
98260,1,53029,1,0,WA,53
98261,1,53055,1,0,WA,53
98262,1,53073,1,0,WA,53
98270,1,53061,1,0,WA,53
98271,1,53061,1,0,WA,53
98273,1,53057,1,0,WA,53
98275,1,53061,1,0,WA,53
98277,1,53029,1,0,WA,53
98278,1,53029,1,0,WA,53
98279,1,53055,1,0,WA,53
98280,1,53055,1,0,WA,53
98281,1,53073,1,0,WA,53
98282,1,53029,1,0,WA,53
98286,1,53055,1,0,WA,53
98292,1,53057,1,0,WA,53
98297,1,53055,1,0,WA,53
98303,1,53053,1,0,WA,53
98305,1,53009,1,0,WA,53
98310,1,53035,1,0,WA,53
98311,1,53035,1,0,WA,53
98312,1,53035,1,0,WA,53
98314,1,53035,1,0,WA,53
98315,1,53035,1,0,WA,53
98320,1,53031,1,0,WA,53
98325,1,53031,1,0,WA,53
98326,1,53009,1,0,WA,53
98327,1,53053,1,0,WA,53
98329,1,53035,1,0,WA,53
98331,1,53031,1,0,WA,53
98332,1,53053,1,0,WA,53
98333,1,53053,1,0,WA,53
98335,1,53053,1,0,WA,53
98337,1,53035,1,0,WA,53
98339,1,53031,1,0,WA,53
98340,1,53035,1,0,WA,53
98342,1,53035,1,0,WA,53
98345,1,53035,1,0,WA,53
98346,1,53035,1,0,WA,53
98349,1,53053,1,0,WA,53
98350,1,53009,1,0,WA,53
98351,1,53053,1,0,WA,53
98353,1,53035,1,0,WA,53
98357,1,53009,1,0,WA,53
98358,1,53031,1,0,WA,53
98359,1,53035,1,0,WA,53
98362,1,53009,1,0,WA,53
98363,1,53009,1,0,WA,53
98365,1,53031,1,0,WA,53
98366,1,53035,1,0,WA,53
98367,1,53035,1,0,WA,53
98368,1,53031,1,0,WA,53
98370,1,53035,1,0,WA,53
98376,1,53031,1,0,WA,53
98380,1,53035,1,0,WA,53
98381,1,53009,1,0,WA,53
98382,1,53009,1,0,WA,53
98383,1,53035,1,0,WA,53
98388,1,53053,1,0,WA,53
98392,1,53035,1,0,WA,53
98394,1,53053,1,0,WA,53
98402,1,53053,1,0,WA,53
98403,1,53053,1,0,WA,53
98404,1,53053,1,0,WA,53
98406,1,53053,1,0,WA,53
98407,1,53053,1,0,WA,53
98421,1,53053,1,0,WA,53
98422,1,53053,1,0,WA,53
98424,1,53053,1,0,WA,53
98433,1,53053,1,0,WA,53
98465,1,53053,1,0,WA,53
98466,1,53053,1,0,WA,53
98467,1,53053,1,0,WA,53
98501,1,53067,1,0,WA,53
98502,1,53067,1,0,WA,53
98506,1,53067,1,0,WA,53
98516,1,53067,1,0,WA,53
98520,1,53027,1,0,WA,53
98524,1,53045,1,0,WA,53
98527,1,53049,1,0,WA,53
98528,1,53035,1,0,WA,53
98535,1,53027,1,0,WA,53
98536,1,53027,1,0,WA,53
98546,1,53045,1,0,WA,53
98547,1,53027,1,0,WA,53
98548,1,53045,1,0,WA,53
98550,1,53027,1,0,WA,53
98555,1,53045,1,0,WA,53
98562,1,53027,1,0,WA,53
98569,1,53027,1,0,WA,53
98571,1,53027,1,0,WA,53
98577,1,53049,1,0,WA,53
98584,1,53045,1,0,WA,53
98586,1,53049,1,0,WA,53
98587,1,53027,1,0,WA,53
98588,1,53045,1,0,WA,53
98590,1,53049,1,0,WA,53
98592,1,53045,1,0,WA,53
98595,1,53027,1,0,WA,53
